date,triplet_id,method,target_symbol,hedge_symbol_1,hedge_symbol_2,residual,z_score
2023-09-21,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.632694189438959,-1.3160294552694742
2023-09-22,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.2883826812966016,-0.6795936733254379
2023-09-25,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.2608501370425241,-0.596107264212076
2023-09-26,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.12657728037597304,-0.34160859229952567
2023-09-27,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.2928806613201549,-0.5999308888763938
2023-09-28,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.3263572511874516,-0.6437578835954195
2023-09-29,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.3657374757254558,-0.6991155043303917
2023-10-02,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.028288032118863327,-0.030561822521917636
2023-10-03,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.28905421522713104,-0.5563155975984645
2023-10-04,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.040108939127033505,-0.1504335661687848
2023-10-05,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.06326255262537293,-0.1931401627641635
2023-10-06,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.11247288859193685,0.09744912123268279
2023-10-09,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.06357115404798885,-0.2324797465350839
2023-10-10,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.4793547330693792,-1.0044589523328684
2023-10-11,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.20186371661386265,-0.5479578973851332
2023-10-12,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.28101939622388417,-0.7486679033746386
2023-10-13,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.1378819285321613,-0.5166869316381527
2023-10-16,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.04481830148718606,-0.18021054035764578
2023-10-17,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.4037511633749019,-1.0763077200350923
2023-10-18,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.490658018300823,-1.2371703361461208
2023-10-19,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.4920390659349254,-1.1910333059240494
2023-10-20,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.2993037206737504,-0.7689095917123512
2023-10-23,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.12159447563098272,-0.40270036503925905
2023-10-24,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.07984661108609191,0.013317986003880114
2023-10-25,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.0076882006082572285,-0.11964188576982124
2023-10-26,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.33810871973117124,0.5410055588429957
2023-10-27,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.30108976046163427,0.48769561962101526
2023-10-30,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.24395128780598507,0.3777612285787529
2023-10-31,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.08797190235885982,0.07000013201512345
2023-11-01,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.2093487049444246,-0.5040869163407784
2023-11-02,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.1928791760495294,-0.4409939082671047
2023-11-03,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.1076636865925536,-0.23682637327473935
2023-11-06,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.028709773229357943,-0.04254542451883507
2023-11-07,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.5155912136821117,1.1060286896352978
2023-11-08,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.5267726042781218,1.1212483184896493
2023-11-09,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.5539719901452514,1.4239639474056638
2023-11-10,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.15960188429700956,0.6422986732759727
2023-11-13,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.07472866450594914,0.6014653634984304
2023-11-14,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.07014754188616204,0.5541110849661329
2023-11-15,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.17731460424695994,0.9097680648785629
2023-11-16,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.10247272213367092,0.6080871102613332
2023-11-17,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.17275217122131578,0.828578976946855
2023-11-20,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.09902667332631448,-0.20951134656422582
2023-11-21,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.19150638814635668,0.8482425386498144
2023-11-22,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.42163285892130375,1.6576048912644465
2023-11-23,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.08242956006463448,0.33977649030482066
2023-11-24,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.30881904251854986,-1.121467121903105
2023-11-27,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.44471284274137113,-1.6338536551347302
2023-11-28,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.3576322334557054,-1.2300603452220127
2023-11-29,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.5417119661433404,-1.866661430278554
2023-11-30,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.44279085720992045,-1.4122015893184057
2023-12-01,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.20901575027633235,-0.5729148563919787
2023-12-04,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.05220255017081782,0.3183760748055003
2023-12-05,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,0.3159020557243773,1.1798668362006914
2023-12-06,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.0955036891232321,-0.2481987280288738
2023-12-07,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.5891703114060354,-1.9146880554478276
2023-12-08,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.403064338414328,-1.2203141733873641
2023-12-11,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.5564741556084959,-1.667312651342838
2023-12-12,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.6896986949940415,-1.9781723793052906
2023-12-13,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.887207316815803,-2.4807987836204983
2023-12-14,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.9527546365713434,-2.5079560023182084
2023-12-15,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.7158095487290642,-1.7043431125125945
2023-12-18,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-1.0069010162854353,-2.3770189802573616
2023-12-19,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-1.2411638751375884,-2.7380542455197303
2023-12-20,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.8565691908089155,-1.5905289988937055
2023-12-21,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.6143144872729799,-0.974485734699046
2023-12-22,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.9823869488616708,-1.7264093869258044
2023-12-25,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-1.346060444402098,-2.3961377724794133
2023-12-26,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-1.1176871555394476,-1.7291162174430161
2023-12-27,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.7986549607702446,-0.9960935018100205
2023-12-28,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.21765265294494612,0.16739166473680508
2023-12-29,AAPL_QQQ_XLK,kalman_random_walk,AAPL,QQQ,XLK,-0.055210191699171324,0.48276064824940246
2023-01-02,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.0,
2023-01-03,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.10463709888119739,
2023-01-04,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.11132665098762073,
2023-01-05,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.25133412961935253,
2023-01-06,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.06923194973926122,
2023-01-09,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.12947373770662363,
2023-01-10,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.37353643725496477,
2023-01-11,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.37803165240636205,
2023-01-12,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.03318107348740579,
2023-01-13,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.014906169407913884,
2023-01-16,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.248220089112431,
2023-01-17,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.28347548728768746,
2023-01-18,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.27221149386123134,
2023-01-19,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.017635214846658614,
2023-01-20,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.14689635390902608,
2023-01-23,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.21549838958862805,
2023-01-24,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.06103587433636376,
2023-01-25,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.22298465205824838,
2023-01-26,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.0026487069581494493,
2023-01-27,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.3653995144551272,
2023-01-30,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.02777550940832124,-0.20526588249287
2023-01-31,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.19749530684572816,-1.0188254625628004
2023-02-01,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.03751508635807896,-0.2010608086475905
2023-02-02,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.46494501440889174,-2.30495585738878
2023-02-03,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.4336254703256234,-1.8929524586661617
2023-02-06,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.5614012748634936,-2.284626508278965
2023-02-07,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.07871704187520923,-0.09906260029920792
2023-02-08,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.3150544742021214,-1.0657354474809146
2023-02-09,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.35566078957893543,-1.1919711481654847
2023-02-10,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.5694725133441468,-2.0121767110000612
2023-02-13,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.5282547592915481,-1.6945120569198164
2023-02-14,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.45077917615525537,-1.3016934403823872
2023-02-15,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.10333175342867917,0.04623114992947471
2023-02-16,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.0802598597927196,0.7404288645432138
2023-02-17,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.3778023908079703,-1.0223592422653824
2023-02-20,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.16728954020249787,1.0845287278454534
2023-02-21,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.16356997638216655,1.0381005567508794
2023-02-22,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.4416610647605041,2.0663453781197076
2023-02-23,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.2778976953666515,1.3337836064932191
2023-02-24,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.440382844237197,1.8743887090194042
2023-02-27,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.34251858470743435,1.4300813352470636
2023-02-28,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.20194585075597843,0.885236723606064
2023-03-01,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.13011478106211188,0.6075876302059336
2023-03-02,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.13867995229019525,-0.322802656060566
2023-03-03,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.006789003467338531,0.113611487932238
2023-03-06,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.08631049942601034,0.4367359272019515
2023-03-07,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.2509311996706701,1.0019406262297734
2023-03-08,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.5575781223308924,2.0841099511535175
2023-03-09,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.7650451190976801,2.7096064602751
2023-03-10,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.7864029566657854,2.500938854455234
2023-03-13,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.9741853561296656,2.807320342405504
2023-03-14,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.9012807828883803,2.3378253678816723
2023-03-15,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,1.0540335113166672,2.5448376788419087
2023-03-16,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.9002073630637392,1.9442776411293485
2023-03-17,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.2912825349220475,0.457449755892724
2023-03-20,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.05580777189368444,-0.08997876818268542
2023-03-21,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.21829177772786754,-0.6911036151750464
2023-03-22,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.3234109073595477,-0.9041256669988142
2023-03-23,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.3263045357768528,-0.9009263084474689
2023-03-24,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.2579170606230574,-0.725434624649558
2023-03-27,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.07851955343394967,-0.34177230840309225
2023-03-28,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.35880845441848036,-0.9526561898845136
2023-03-29,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.4396471144261742,-1.1131360901606075
2023-03-30,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.19614264542899734,-0.5533983302011485
2023-03-31,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.0011228475089193612,-0.15169165368418466
2023-04-03,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,2.0481234700539304,4.340172100478551
2023-04-04,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,1.940719711628423,3.333851883406477
2023-04-05,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,2.536521860637391,3.8542095404006016
2023-04-06,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.5549482704238358,0.4087780951017456
2023-04-07,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.06973192666910333,-0.31394772598435394
2023-04-10,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.03464941207882195,-0.4951719692487651
2023-04-11,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.4039137153397069,-1.0681225416429319
2023-04-12,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.17973979683187705,-0.7394743183504767
2023-04-13,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.19152005606606362,-0.7526246150451511
2023-04-14,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.5929231533513971,-1.3292708998409055
2023-04-17,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.4799740715777793,-1.144305106569061
2023-04-18,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.1538433671521217,-0.6350652824342529
2023-04-19,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.307874202933741,-0.8408430678881592
2023-04-20,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.38996941314686806,-0.9239859595461122
2023-04-21,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.5638616837749766,-1.1347785864963684
2023-04-24,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.6702544884885664,-1.2305738848172223
2023-04-25,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.9802719690072947,-1.5949503212454914
2023-04-26,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.9433624935176762,-1.459069138294544
2023-04-27,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-1.1372110700319755,-1.635890191784969
2023-04-28,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.974605926952003,-1.352516413565014
2023-05-01,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.5618006293865173,-0.7915143330624518
2023-05-02,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.30141729017796043,-0.4517172002295648
2023-05-03,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.20614579574107458,-0.3195233781798676
2023-05-04,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.108967374836029,0.08319913632011683
2023-05-05,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.2546629950228423,0.2819058155930486
2023-05-08,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.04288227643165174,0.040031816279148265
2023-05-09,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.1318390472430635,0.18186027361037327
2023-05-10,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.274695577434647,0.3922287153586562
2023-05-11,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.15744859267601044,0.2736249026508705
2023-05-12,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.28594347443960516,0.4753763828344716
2023-05-15,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.0013383834546931705,0.09561845173998848
2023-05-16,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.0922023241864955,0.21880366290186817
2023-05-17,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.22906437407491825,0.39118188359175643
2023-05-18,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.23381288181268572,0.37898532510469635
2023-05-19,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.11276564512164003,0.19870730801619463
2023-05-22,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.16093606948324546,0.2508230618880514
2023-05-23,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.10611366524225244,-0.1138875654775261
2023-05-24,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.2629571770177332,-0.33255065429458147
2023-05-25,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.09166674125629773,-0.10950421502419179
2023-05-26,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.18368706109606664,0.2567178682746967
2023-05-29,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.38297873028124757,0.5177358627516411
2023-05-30,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.3148833824035949,0.5359811718433964
2023-05-31,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.39468061180144,0.8109064812538495
2023-06-01,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.1696667667354765,0.7332506697434572
2023-06-02,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.20535766581613257,0.8658578678983491
2023-06-05,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.002316738769485349,0.35833254126537195
2023-06-06,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.3348751321178789,-0.4642868949046281
2023-06-07,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.21229566513585088,-0.17075358497955778
2023-06-08,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.28347198611296975,-0.34220457632400453
2023-06-09,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.30934340401478605,-0.39913762286734367
2023-06-12,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.50650930886242,-0.908514054221171
2023-06-13,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.02886289477459092,0.27119702137599067
2023-06-14,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.097296000857654,0.5737950720571946
2023-06-15,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.1418061654428228,-0.039607178590610005
2023-06-16,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.04845783326375269,0.4150107335466365
2023-06-19,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.05263033801177638,0.39302906619693434
2023-06-20,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.16316456690381076,-0.1981379160264559
2023-06-21,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.36211347677163197,-0.8206491722379282
2023-06-22,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.059358585749660686,-0.024455858963613773
2023-06-23,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.14257293615777178,-0.4139375811922546
2023-06-26,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.01784807125054283,-0.059722762788379756
2023-06-27,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.19047744390461088,-0.8943032261127715
2023-06-28,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.034883134308602654,-0.21644079197554905
2023-06-29,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-1.7075110457323739,-7.897426214425851
2023-06-30,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-1.587375089306931,-4.470567151167407
2023-07-03,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-1.5020845503926115,-3.3678318339729842
2023-07-04,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.5407236374729596,1.3623113833410263
2023-07-05,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.6871599241736516,1.6139248840833904
2023-07-06,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.44731413669004505,1.0755854692269204
2023-07-07,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.8554961800425482,1.8534706285053126
2023-07-10,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.6267126678707211,1.3266277612156083
2023-07-11,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.3881166565343005,0.8252518231799124
2023-07-12,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.34687307969443315,0.7291291285332465
2023-07-13,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.5366671547828048,1.0706514289474953
2023-07-14,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.6059946483449851,1.1712844917854144
2023-07-17,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.23637151061137118,0.4681958094312924
2023-07-18,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.08145173054360391,0.18697943953028853
2023-07-19,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.33755478233545133,0.6367491169293313
2023-07-20,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.36936751468854606,0.6652283891579313
2023-07-21,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.3928245285633545,0.683023138678439
2023-07-24,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.0830417618202573,-0.17047146305792488
2023-07-25,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.06484931851715135,-0.11835617096981445
2023-07-26,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.018900543022848076,0.047517134218375306
2023-07-27,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.27540060617873,-0.4638730263013855
2023-07-28,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.753137320089664,-1.3004944295222804
2023-07-31,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.6014425670807844,-0.9676288082576485
2023-08-01,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.30846948191105694,-0.4200599093313524
2023-08-02,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.6352911168512629,-0.991004231532965
2023-08-03,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.6490780392315918,-0.9852477339620211
2023-08-04,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.19810179194796607,-0.1904807637377516
2023-08-07,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.2672005587075799,0.5988492901218481
2023-08-08,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.26589100498209645,0.5650889214984406
2023-08-09,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.3889774912013002,-0.5662158978006603
2023-08-10,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.29422012706745104,-0.38278498929594157
2023-08-11,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.0023384742232343547,0.11964692104341923
2023-08-14,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.7031231122988968,1.3194682890825025
2023-08-15,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.9054903571939725,1.6015933282890615
